;name;lat;lon;totalArea_m2;country;source;infra_EVFC_bool;infra_Grid_bool;lc_LandCoverInfo;lc_FreightHub_bool;lc_FreightHub_w1km_bool;lc_Urbanisation;label_TPC;label_SSTPA;tenT_CoreN_w2km_bool;tenT_CoreN_minDist_km;tenT_CoreN_roadName;tenT_CompN_w2km_bool;tenT_CompN_minDist_km;tenT_CompN_roadName;tenT_TotalN_minDist_km;tenT_UrbanNode_w5km_bool;tenT_UrbanNode_w5km_name;score_TrucksNearby;score_TrucksTotal
3968;Parking;45.4507;9.259;34281;IT;CRS and Others;True;False;Industrial, commercial and transport units;False;False;city;Medium;False;True;0.0963323280534016;E000;False;13.140248776884013;;0.0;False;-;Medium;Medium
3969;Parking;51.7928;-4.9731;34164;UK;CRS and Others;True;False;Unclassified;False;False;rural;Medium;False;True;0.0874570956332571;E300;True;1.689979192982322;E300;0.0;False;-;Medium;Medium
3970;Parking;47.535;-2.4001;22504;FR;CRS and Others;True;False;Industrial, commercial and transport units;False;False;rural;Medium;False;False;28.689050115158743;;True;0.1484539298144249;E60;0.0;False;-;Medium;Medium
3971;Parking;41.7533;12.9871;12061;IT;Mixed;True;False;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;0.2713635056270764;E045;False;5.810120099881054;;0.0;False;-;Medium;Medium
3972;Parking;61.9068;5.9898;8452;NO;OSM;True;False;Urban fabric;False;True;unclassified;Medium;False;False;;;True;0.1692657792823944;E39;0.0;False;-;Medium;Medium
3973;Parking;42.4995;12.3119;6142;IT;Mixed;True;False;Agricultural areas;False;False;rural;Medium;False;True;0.0142982139570983;E035;False;5.181844608747682;SS67;0.0;False;-;Medium;Medium
3974;Parking;45.4547;15.3768;3909;HR;Mixed;True;False;Industrial, commercial and transport units;False;False;rural;Medium;False;True;0.0909392030950375;E065;False;20.50208963267136;;0.0;False;-;Medium;Medium
3975;Parking;47.7838;-3.341;3823;FR;Mixed;True;False;Industrial, commercial and transport units;False;False;suburb;Medium;False;False;;;True;0.1264411320427513;E60;0.0;False;-;Medium;Medium
3976;Parking;63.8298;23.1462;3214;FI;OSM;True;False;Industrial, commercial and transport units;False;False;unclassified;Medium;False;False;;;True;0.1157593913798487;;0.0;False;-;Medium;Medium
3977;Parking;53.4047;-2.8103;3091;UK;CRS and Others;True;False;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;0.0907772296150119;;True;0.7030046792335947;;0.0;False;-;Medium;Medium
3978;Parking;43.3311;-0.3513;2971;FR;Mixed;True;False;Industrial, commercial and transport units;False;False;city;Medium;False;False;90.2129983276466;E5;True;0.0332066374736205;E7;0.0;False;-;Medium;Medium
3979;Parking;39.7913;-5.6968;2925;ES;Mixed;True;False;Industrial, commercial and transport units;False;False;rural;Medium;False;True;0.0075908926386841;E090;False;44.27949806790572;;0.0;False;-;Medium;Medium
3980;Parking;41.6234;-3.6872;2895;ES;Mixed;True;False;Agricultural areas;False;False;rural;Medium;False;True;0.2172590452336158;E005;False;75.787526971048;;0.0;False;-;Medium;Medium
3981;Parking;51.1481;1.3251;2832;UK;Mixed;True;False;Unclassified;False;False;suburb;Medium;False;False;3.250914494551625;;True;0.0047453485350451;E153;0.0;False;-;Medium;Medium
3982;Parking;61.0997;21.5055;2671;FI;Mixed;True;False;Industrial, commercial and transport units;False;False;suburb;Medium;False;False;82.47038157374111;E018;True;0.0693791754198759;;0.0;False;-;Medium;Medium
3983;Parking;44.996;4.9973;2414;FR;Mixed;True;False;Industrial, commercial and transport units;False;False;rural;Medium;False;False;9.11874836260199;E15;True;0.1119269578785343;E000;0.0;False;-;Medium;Medium
3984;Parking;63.7155;25.9199;2395;FI;OSM;True;False;Forest and semi natural areas;False;False;rural;Medium;False;True;0.1410023291226038;E075;False;120.51113451649331;N022;0.0;False;-;Medium;Medium
3985;Parking;54.67275793;-1.206508793;1658;UK;CRS and Others;True;False;Industrial, commercial and transport units;False;False;city;Medium;False;False;16.713498023598046;;True;0.1589548477864876;;0.0;False;-;Medium;Medium
3986;Parking;55.5071;-3.6937;1111;UK;Mixed;True;False;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;0.3325799459701466;E500;True;0.0859670030274249;;0.0;False;-;Medium;Medium
3987;Parking;39.5217;-3.5236;779;ES;Mixed;True;False;Unclassified;False;False;suburb;Medium;False;True;0.0560891619412734;E005;False;50.23175259459552;A43;0.0;False;-;Medium;Medium
3988;Parking;42.6242;12.2313;619;IT;Mixed;True;False;Agricultural areas;False;False;rural;Medium;False;True;0.0175099866173084;E035;False;17.84669242626141;SS67;0.0;False;-;Medium;Medium
3989;Parking;62.5108;22.7282;399;FI;Mixed;True;False;Agricultural areas;False;False;unclassified;Medium;False;False;;;True;0.3295542508850891;E012;0.0;False;-;Medium;Medium
3990;Parking;51.0339;11.0042;306;DE;Mixed;True;False;Industrial, commercial and transport units;False;False;city;Medium;False;False;14.172369969609507;E040;True;0.0869712251724369;;0.0;False;-;Medium;Medium
3991;Parking;41.2339;14.0943;153;IT;Mixed;True;False;Agricultural areas;False;False;rural;Medium;False;True;0.1166212674269431;E045;False;7.337272009501199;;0.0;False;-;Medium;Medium
3992;Parking;38.083;-6.2578;151;ES;Mixed;True;False;Industrial, commercial and transport units;False;False;rural;Medium;False;False;79.21174084798217;E001;True;0.149234998823374;E803;0.0;False;-;Medium;Medium
3993;Parking;39.3626;-0.4233;1400;ES;CRS and Others;True;False;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;1.4588494835727552;E015;True;1.633042917529018;A035;1.0;False;-;Medium;Medium
3994;Parking;53.62932286;-0.253151806;1658;UK;CRS and Others;True;False;Industrial, commercial and transport units;False;False;unclassified;Medium;False;True;1.9824677763622425;E220;False;12.727718226730746;;2.0;False;-;Medium;Medium
3995;Parking;47.2412;-0.7122;19015;FR;Mixed;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;False;22.511163441145097;E60;True;0.4189209638786249;E000;0.0;False;-;Medium;Medium
3996;Parking;51.4513;21.9892;17659;PL;Mixed;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;False;8.064525057119267;E372;True;0.4290403168504383;;0.0;False;-;Medium;Medium
3997;Parking;47.7893;-3.2494;12652;FR;Mixed;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;False;;;True;0.1287233770461666;E60;0.0;False;-;Medium;Medium
3998;Parking;45.4343;8.2188;11910;IT;CRS and Others;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;True;0.0970676246553615;E064;False;9.793179349060946;E025;0.0;False;-;Medium;Medium
3999;Parking;52.1103;20.4627;11589;PL;Mixed;False;True;Unclassified;False;False;rural;Medium;False;True;0.0118534647037303;E030;False;13.758534642922326;E067;0.0;False;-;Medium;Medium
4000;Parking;50.0641;12.18;8572;DE;Mixed;False;True;Agricultural areas;False;False;rural;Medium;False;False;33.09568676724041;E051;True;0.2561278353072032;E048;0.0;False;-;Medium;Medium
4001;Parking;47.4935;6.9844;8522;CH;CRS and Others;False;True;Urban fabric;False;False;suburb;Medium;False;False;10.403070298082168;E54;True;0.0757985385565305;;0.0;False;-;Medium;Medium
4002;Parking;49.8616;19.9107;7487;PL;Mixed;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;False;14.357963071069884;E040;True;0.0457992193610024;;0.0;False;-;Medium;Medium
4003;Parking;48.8299;2.7436;6202;FR;OSM;False;True;Industrial, commercial and transport units;False;False;city;Medium;False;True;0.0357837251359823;E000;False;21.73268165735517;E000;0.0;False;-;Medium;Medium
4004;Parking;54.6595;11.3586;4057;DK;Mixed;False;True;Industrial, commercial and transport units;False;True;rural;Medium;False;True;0.1006536070036148;E047;False;17.389205306289735;;0.0;False;-;Medium;Medium
4005;Parking;46.8352;6.8737;3872;CH;Mixed;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;False;66.93367904709707;E54;True;0.4084622541692223;;0.0;False;-;Medium;Medium
4006;Parking;47.4369;2.9398;3553;FR;Mixed;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;False;59.80851822381577;E15;True;0.0505181624091721;E000;0.0;False;-;Medium;Medium
4007;Parking;52.2947;4.8833;2703;NL;Mixed;False;True;Unclassified;False;False;city;Medium;False;True;0.1130879956805936;;False;7.014925092349306;E999;0.0;False;-;Medium;Medium
4008;Parking;42.0803;2.8903;2641;ES;Mixed;False;True;Forest and semi natural areas;False;False;rural;Medium;False;True;0.0329373162210261;E015;False;23.011004028502192;C025;0.0;False;-;Medium;Medium
4009;Parking;49.9286;7.0591;2573;DE;Mixed;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;False;11.848037248985582;E044;True;0.0412620313655589;E042;0.0;False;-;Medium;Medium
4010;Parking;46.828;9.419;2559;CH;Mixed;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;False;61.855522787924166;;True;0.1753745752628544;;0.0;False;-;Medium;Medium
4011;Parking;49.7479;16.5782;2511;CZ;Mixed;False;True;Agricultural areas;False;False;rural;Medium;False;False;61.80828162197783;E000;True;0.1219065019158681;E442;0.0;False;-;Medium;Medium
4012;Parking;64.9399;25.5357;2110;FI;Mixed;False;True;Urban fabric;False;False;suburb;Medium;False;True;0.1633763572369758;E075;False;;;0.0;False;-;Medium;Medium
4013;Parking;51.15210433;13.97888652;1658;DE;CRS and Others;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;True;0.4504910492882198;E040;False;44.18602732256913;E040;0.0;False;-;Medium;Medium
4014;Parking;43.20557241;-2.709866053;1658;ES;CRS and Others;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;0.3761213985991057;E070;False;28.52631349751552;N622;0.0;False;-;Medium;Medium
4015;Parking;48.43053207;-4.442076436;1658;FR;CRS and Others;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;False;;;True;0.1401075754376875;E000;0.0;False;-;Medium;Medium
4016;Parking;51.97485842;4.223091489;1658;NL;CRS and Others;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;False;7.337167049989477;E999;True;0.4858471828457705;E025;0.0;False;-;Medium;Medium
4017;Parking;41.5598;-4.8709;1610;ES;CRS and Others;False;True;Agricultural areas;False;False;rural;Medium;False;True;0.0957455157555471;E080;False;11.291425197456292;A006;0.0;False;-;Medium;Medium
4018;Parking;45.8217;14.2886;1549;SI;Mixed;False;True;Agricultural areas;False;False;rural;Medium;False;True;0.2433716226547467;E061;False;9.934465821935682;6;0.0;False;-;Medium;Medium
4019;Parking;43.3817;1.6164;1035;FR;Mixed;False;True;Agricultural areas;False;False;rural;Medium;False;False;5.161353599020097;E80;True;0.1404993881717501;E000;0.0;False;-;Medium;Medium
4020;Parking;51.1983;3.7692;954;BE;Mixed;False;True;Agricultural areas;False;False;rural;Medium;False;False;16.880476204619818;E17;True;0.0630971013720644;E000;0.0;False;-;Medium;Medium
4021;Parking;42.9781;23.7371;775;BG;CRS and Others;False;True;Urban fabric;False;False;suburb;Medium;False;True;0.01868934800473;E79;False;30.404513886833453;E83;0.0;False;-;Medium;Medium
4022;Parking;51.8774;0.2902;724;UK;Mixed;False;True;Unclassified;False;False;rural;Medium;False;False;24.843686320845737;M025;True;0.0433221259611227;E422;0.0;False;-;Medium;Medium
4023;Parking;48.4548;-2.5065;571;FR;CRS and Others;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;False;;;True;0.1629540691764003;E-50;0.0;False;-;Medium;Medium
4024;Parking;36.207;-5.409;151;ES;Mixed;False;True;Agricultural areas;False;False;suburb;Medium;False;False;5.8173713272088055;E005;True;0.0185054459084774;;0.0;False;-;Medium;Medium
4025;Parking;52.1646;20.7681;7626;PL;Mixed;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;1.261737215338222;E030;False;8.200547656101232;E067;1.0;False;-;Medium;Medium
4026;Parking;49.2027;17.5185;5793;CZ;Mixed;False;True;Industrial, commercial and transport units;False;True;suburb;Medium;False;False;12.59239306439738;;True;1.4560023422313482;E000;1.0;False;-;Medium;Medium
4027;Parking;49.3435;4.1715;5317;FR;Mixed;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;False;16.521252075701565;E000;True;0.8698466880978402;E46;1.0;False;-;Medium;Medium
4028;Parking;45.8076;13.0154;5269;IT;Mixed;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;True;1.0849585810432196;E055;False;14.683927955324982;;1.0;False;-;Medium;Medium
4029;Parking;48.1514;0.6785;4835;FR;Mixed;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;False;73.36233305216886;E5;True;0.55558945910508;E50;1.0;False;-;Medium;Medium
4030;Parking;46.29549575;3.424046452;1658;FR;CRS and Others;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;False;26.579490235559604;E11;True;0.8628564674507848;E000;1.0;False;-;Medium;Medium
4031;Parking;49.47379791;0.322862166;1658;FR;CRS and Others;False;True;Industrial, commercial and transport units;False;False;rural;Medium;False;True;1.1862976030501395;E5;False;3.62464456768867;E44;1.0;False;-;Medium;Medium
4032;Parking;50.36779967;3.609662378;1658;FR;CRS and Others;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;0.7230189566419796;E19;False;15.187803502870414;E000;1.0;False;-;Medium;Medium
4033;Parking;44.40320263;8.658190742;1658;IT;CRS and Others;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;0.6683024955981556;E080;False;6.542251725883123;E025;1.0;False;-;Medium;Medium
4034;Parking;41.80130162;12.27296874;1658;IT;CRS and Others;False;True;Industrial, commercial and transport units;True;True;suburb;Medium;False;False;9.996569104875189;E080;True;1.037233067241261;;1.0;False;-;Medium;Medium
4035;Parking;55.26190144;-4.831273376;1658;UK;CRS and Others;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;0.8971131390278908;S100;False;41.45584450612317;E180;1.0;False;-;Medium;Medium
4036;Parking;52.7599;-1.2822;1384;UK;CRS and Others;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;0.6387818506863553;E151;False;5.9766976670377945;;1.0;False;-;Medium;Medium
4037;Parking;45.8835;0.8065;528;FR;Mixed;False;True;Forest and semi natural areas;False;False;rural;Medium;False;False;84.70375742053332;E5;True;0.927813220312669;E603;1.0;False;-;Medium;Medium
4038;Parking;40.6906;16.9743;10227;IT;Mixed;False;True;Unclassified;False;False;suburb;Medium;False;True;1.79469665957518;E843;False;12.827463913455146;E843;2.0;False;-;Medium;Medium
4039;Parking;45.33114979;9.069064587;1658;IT;CRS and Others;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;True;1.8695247868999845;E062;False;20.43577400052604;;2.0;False;-;Medium;Medium
4040;Parking;37.44269951;15.04776129;1658;IT;CRS and Others;False;True;Industrial, commercial and transport units;False;False;city;Medium;False;True;1.505918207849544;E045;False;24.22332065373637;E045;2.0;False;-;Medium;Medium
4041;Parking;53.5704;-1.52;1392;UK;Mixed;False;True;Industrial, commercial and transport units;False;False;city;Medium;False;True;1.925646309650916;E151;False;19.6216225327212;E150;2.0;False;-;Medium;Medium
4042;Parking;48.4729;7.502;57;FR;CRS and Others;False;True;Industrial, commercial and transport units;False;False;suburb;Medium;False;False;14.8993167773459;E000;True;1.99576191408326;E25;2.0;False;-;Medium;Medium
4043;Parking;46.2767;3.4756;21480;FR;Mixed;False;False;Agricultural areas;False;False;rural;Medium;False;False;29.129246942322617;E11;True;0.0011366382196372;E000;0.0;False;-;Medium;Medium
4044;Parking;42.3931;12.465;19290;IT;Mixed;False;False;Agricultural areas;False;False;rural;Medium;False;True;0.0035284329682089;E035;False;8.451092413654175;SS67;0.0;False;-;Medium;Medium
4045;Parking;42.0471;14.8139;18526;IT;Mixed;False;False;Unclassified;False;False;suburb;Medium;False;False;100.97386911923098;E045;True;0.0065732826402686;E055;0.0;False;-;Medium;Medium
4046;Parking;44.8899;22.3806;15684;RO;Mixed;False;False;Industrial, commercial and transport units;False;False;rural;Medium;False;True;0.0342632757059194;E070;False;40.53027637018458;E070;0.0;False;-;Medium;Medium
4047;Parking;52.0065;19.5438;15433;PL;Mixed;False;False;Unclassified;False;False;rural;Medium;False;True;0.0136352518889235;E075;False;36.3943328961308;;0.0;False;-;Medium;Medium
4048;Parking;45.0951;7.3927;14693;IT;CRS and Others;False;False;Agricultural areas;False;False;suburb;Medium;False;True;0.0322726798695024;E070;False;16.563749530777045;;0.0;False;-;Medium;Medium
4049;Parking;45.2874;8.0346;14082;IT;Mixed;False;False;Industrial, commercial and transport units;False;False;rural;Medium;False;True;0.0914708858764084;E064;False;10.782735170269287;E025;0.0;False;-;Medium;Medium
4050;Parking;42.5401;26.4867;12377;BG;Mixed;False;False;Industrial, commercial and transport units;False;False;rural;Medium;False;True;0.2087520932293243;;False;78.19135355711542;E773;0.0;False;-;Medium;Medium
4051;Parking;47.3402;-2.0955;12008;FR;CRS and Others;False;False;Industrial, commercial and transport units;False;False;rural;Medium;False;True;0.2367677390618725;;False;9.640700624645062;E60;0.0;False;-;Medium;Medium
4052;Parking;44.3671;3.1139;11079;FR;CRS and Others;False;False;Agricultural areas;False;False;rural;Medium;False;False;108.72060458453524;E15;True;0.1774365584375274;E11;0.0;False;-;Medium;Medium
4053;Parking;45.3023;22.282;11079;RO;Mixed;False;False;Agricultural areas;False;False;rural;Medium;False;True;0.0084284210701478;E070;False;62.22584495190549;E079;0.0;False;-;Medium;Medium
4054;Parking;53.1867;-0.8285;10870;UK;Mixed;False;False;Unclassified;False;False;suburb;Medium;False;False;33.69884895380454;E151;True;0.034842785183026;E150;0.0;False;-;Medium;Medium
